ward,target
19100028: Ward 28,15.067464
19100029: Ward 29,15.983573
19100030: Ward 30,13.872058
19100031: Ward 31,14.914896
19100032: Ward 32,16.735064
19100033: Ward 33,22.617981
19100034: Ward 34,20.739876
19100035: Ward 35,21.224373
19100036: Ward 36,23.487246
19100037: Ward 37,22.87096
19100038: Ward 38,20.271893
19100039: Ward 39,20.395546
19100040: Ward 40,20.968815
19100041: Ward 41,19.922411
19100042: Ward 42,21.637154
19100043: Ward 43,8.647109
19100044: Ward 44,17.482409
19100045: Ward 45,20.151045
19100046: Ward 46,14.3274355
19100047: Ward 47,18.790007
19100048: Ward 48,7.619489
19100049: Ward 49,13.351481
19100050: Ward 50,15.758336
19100051: Ward 51,21.540607
19100052: Ward 52,23.841972
19100053: Ward 53,8.154962
19100054: Ward 54,6.8874354
19100055: Ward 55,9.47239
19100056: Ward 56,11.851048
19100057: Ward 57,10.269263
19100058: Ward 58,6.359926
19100059: Ward 59,7.2861323
19100060: Ward 60,6.4648843
19100061: Ward 61,9.179805
19100062: Ward 62,6.661935
19100063: Ward 63,7.3248663
19100064: Ward 64,5.728386
19100065: Ward 65,11.286706
19100066: Ward 66,14.297754
19100067: Ward 67,16.91827
19100068: Ward 68,15.146205
19100069: Ward 69,13.844831
19100070: Ward 70,5.321589
19100071: Ward 71,7.345252
19100072: Ward 72,8.448119
19100073: Ward 73,5.8039584
19100074: Ward 74,12.902708
19100075: Ward 75,15.403282
19100076: Ward 76,13.669135
19100077: Ward 77,6.6283436
19100078: Ward 78,10.74866
19100079: Ward 79,15.016943
19100080: Ward 80,21.551706
19100081: Ward 81,9.999987
19100082: Ward 82,16.41491
19100083: Ward 83,12.585279
19100084: Ward 84,6.507647
19100085: Ward 85,15.659435
19100086: Ward 86,17.375864
19100087: Ward 87,24.396265
19100088: Ward 88,18.43181
19100089: Ward 89,23.993517
19100090: Ward 90,23.29636
19100091: Ward 91,23.341797
19100092: Ward 92,16.845001
19100093: Ward 93,23.86204
19100094: Ward 94,19.08562
19100095: Ward 95,23.751373
19100096: Ward 96,20.512323
19100097: Ward 97,21.524105
19100098: Ward 98,22.94056
19100099: Ward 99,20.061457
19100100: Ward 100,9.805665
19100101: Ward 101,20.611425
19100102: Ward 102,5.0739307
19100103: Ward 103,5.283638
19100104: Ward 104,14.430372
19100105: Ward 105,10.71994
19100106: Ward 106,20.160017
19100107: Ward 107,4.0481396
19100108: Ward 108,21.18055
19100109: Ward 109,18.031317
19100110: Ward 110,12.543176
19100111: Ward 111,17.076542
