ward,target
19100028: Ward 28,14.468903
19100029: Ward 29,14.920825
19100030: Ward 30,13.543278
19100031: Ward 31,14.55738
19100032: Ward 32,15.341301
19100033: Ward 33,23.830889
19100034: Ward 34,21.723682
19100035: Ward 35,21.359509
19100036: Ward 36,22.180954
19100037: Ward 37,24.96812
19100038: Ward 38,20.77629
19100039: Ward 39,20.821201
19100040: Ward 40,21.582298
19100041: Ward 41,19.698296
19100042: Ward 42,22.244402
19100043: Ward 43,7.746316
19100044: Ward 44,16.411777
19100045: Ward 45,17.894009
19100046: Ward 46,13.641901
19100047: Ward 47,18.21368
19100048: Ward 48,8.552666
19100049: Ward 49,13.38521
19100050: Ward 50,15.388515
19100051: Ward 51,23.142126
19100052: Ward 52,24.584946
19100053: Ward 53,7.478622
19100054: Ward 54,7.4079533
19100055: Ward 55,9.248276
19100056: Ward 56,10.120574
19100057: Ward 57,9.181655
19100058: Ward 58,5.4219546
19100059: Ward 59,7.318335
19100060: Ward 60,5.4706335
19100061: Ward 61,8.539731
19100062: Ward 62,6.5912676
19100063: Ward 63,6.2072988
19100064: Ward 64,5.6900187
19100065: Ward 65,10.428357
19100066: Ward 66,13.443655
19100067: Ward 67,15.964288
19100068: Ward 68,14.332783
19100069: Ward 69,16.51257
19100070: Ward 70,4.4209166
19100071: Ward 71,6.551596
19100072: Ward 72,7.9700537
19100073: Ward 73,5.436078
19100074: Ward 74,12.992586
19100075: Ward 75,13.091172
19100076: Ward 76,11.383449
19100077: Ward 77,6.0689774
19100078: Ward 78,9.490364
19100079: Ward 79,14.497084
19100080: Ward 80,20.258745
19100081: Ward 81,11.323333
19100082: Ward 82,15.595852
19100083: Ward 83,11.616478
19100084: Ward 84,6.1950164
19100085: Ward 85,16.231274
19100086: Ward 86,17.050867
19100087: Ward 87,23.906237
19100088: Ward 88,18.986727
19100089: Ward 89,25.061579
19100090: Ward 90,23.508661
19100091: Ward 91,23.474867
19100092: Ward 92,16.864307
19100093: Ward 93,24.903778
19100094: Ward 94,17.333715
19100095: Ward 95,24.96054
19100096: Ward 96,20.763721
19100097: Ward 97,21.735218
19100098: Ward 98,24.041986
19100099: Ward 99,18.583376
19100100: Ward 100,9.13428
19100101: Ward 101,20.93582
19100102: Ward 102,4.73839
19100103: Ward 103,4.732157
19100104: Ward 104,15.667406
19100105: Ward 105,9.827261
19100106: Ward 106,19.530872
19100107: Ward 107,5.668094
19100108: Ward 108,21.461271
19100109: Ward 109,15.0913925
19100110: Ward 110,12.040772
19100111: Ward 111,15.464421
