ward,target
19100029: Ward 29,15.996882
19100030: Ward 30,13.896309
19100031: Ward 31,15.128727
19100032: Ward 32,17.044031
19100033: Ward 33,24.208666
19100034: Ward 34,20.733171
19100035: Ward 35,21.53961
19100036: Ward 36,23.867363
19100037: Ward 37,23.379904
19100038: Ward 38,19.983118
19100039: Ward 39,20.805674
19100040: Ward 40,20.323977
19100041: Ward 41,19.41703
19100042: Ward 42,21.822205
19100043: Ward 43,9.39937
19100044: Ward 44,17.508738
19100045: Ward 45,19.67995
19100046: Ward 46,14.353497
19100047: Ward 47,18.71818
19100048: Ward 48,8.241797
19100049: Ward 49,13.543683
19100050: Ward 50,15.819129
19100051: Ward 51,21.724207
19100052: Ward 52,24.552168
19100053: Ward 53,8.421732
19100054: Ward 54,7.5484004
19100055: Ward 55,10.174841
19100056: Ward 56,11.710216
19100057: Ward 57,10.633458
19100058: Ward 58,6.7115026
19100059: Ward 59,7.535772
19100060: Ward 60,6.9759097
19100061: Ward 61,10.105747
19100062: Ward 62,7.0113797
19100063: Ward 63,7.6495304
19100064: Ward 64,6.4413686
19100065: Ward 65,11.473723
19100066: Ward 66,14.404878
19100067: Ward 67,17.343882
19100068: Ward 68,15.14088
19100069: Ward 69,14.403676
19100070: Ward 70,5.1728177
19100071: Ward 71,7.666097
19100072: Ward 72,9.165749
19100073: Ward 73,6.350804
19100074: Ward 74,13.404858
19100075: Ward 75,15.341182
19100076: Ward 76,14.060214
19100077: Ward 77,6.971693
19100078: Ward 78,10.98006
19100079: Ward 79,15.211972
19100080: Ward 80,22.262838
19100081: Ward 81,10.474603
19100082: Ward 82,16.84886
19100083: Ward 83,13.211764
19100084: Ward 84,7.036228
19100085: Ward 85,16.03885
19100086: Ward 86,17.118965
19100087: Ward 87,25.604292
19100088: Ward 88,18.77005
19100089: Ward 89,23.205599
19100090: Ward 90,24.323563
19100091: Ward 91,24.369852
19100092: Ward 92,17.379879
19100093: Ward 93,25.291872
19100094: Ward 94,18.994783
19100095: Ward 95,24.982698
19100096: Ward 96,20.795485
19100097: Ward 97,21.845598
19100098: Ward 98,23.823137
19100099: Ward 99,19.734722
19100100: Ward 100,10.257166
19100101: Ward 101,21.456518
19100102: Ward 102,5.1275935
19100103: Ward 103,5.171859
19100104: Ward 104,14.958894
19100105: Ward 105,10.836389
19100106: Ward 106,20.7865
19100107: Ward 107,5.1776547
19100108: Ward 108,21.418884
19100109: Ward 109,18.300663
19100110: Ward 110,12.735253
19100111: Ward 111,17.228642
