,ADM4_PCODE,NL,car_00,car_01,dw_00,dw_01,dw_02,dw_03,dw_04,dw_05,dw_06,dw_07,dw_08,dw_09,dw_10,dw_11,dw_12,dw_13,houdivind,lan_00,lan_01,lan_02,lan_03,lan_04,lan_05,lan_06,lan_07,lan_08,lan_09,lan_10,lan_11,lan_12,lan_13,lan_14,lat,lgt_00,lln_00,lln_01,lon,pg_00,pg_01,pg_02,pg_03,pg_04,psa_00,psa_01,psa_02,psa_03,psa_04,pw_00,pw_01,pw_02,pw_03,pw_04,pw_05,pw_06,pw_07,pw_08,stv_00,stv_01,target,total_households,total_individuals,ward,cluster
1258,ZA5262001,0.0,0.1308391625,0.8691608375,0.4835440609,0.4498316073,0.0344888672,0.0033516215,0.0023948093,0.0,0.006829479300000001,0.0020870508,0.0125226256,0.0027083110999999997,0.0016994885,0.0005420784999999999,0.0,0.0,17.330855294548616,0.011734708,0.0099049668,0.0106680643,0.0010888284,0.9499209045,0.0023354385999999998,0.0010218214,0.0058660018,0.0039952859,0.0012977211,0.0011546600999999999,0.0,0.0010115992,0.0,0.0,-27.5672762296,0.2533516353,0.0216569331,0.9783430669,31.5287571373,0.9861931299,0.0002452332,0.0,0.013316403700000002,0.0002452332,0.4005047489,0.40341122890000003,0.0001226166,0.0555746205,0.1403867851,0.06344680379999999,0.19251404239999997,0.0743317575,0.048335969000000006,0.003743061,0.0005892686,0.6170390977,0.0,0.0,0.0399195791,0.9600804209,24.194319718600003,1993.64101,11503.41963,52602001: Ward 1,2
1259,ZA5262002,7.7502108053,0.1922067319,0.8077932681000001,0.8360682740000001,0.009603123100000001,0.08445786529999999,0.0053002131,0.0,0.0017832406,0.030525322999999997,0.0014472145000000002,0.0020940947,0.0234882943,0.0005033037999999999,0.0047290535,0.0,0.0,25.980838660140815,0.0019647353,0.0091063949,0.0107107526,0.0007409616,0.9479878335999999,0.0012741086,0.0008643230000000001,0.006396436899999999,0.006959631700000001,0.0055048079,0.0005788502,0.0020868788,0.0058242848,0.0,0.0,-27.3525231946,0.953315403,0.0658391616,0.9341608384000001,31.577148029299998,0.997943797,0.0009551696000000001,0.0002591677,0.00041975760000000003,0.00042210809999999996,0.36866919509999996,0.47642620189999996,0.0013703925,0.0293407995,0.1241934109,0.3573670953,0.5377853723,0.09111999220000001,0.0025223133,0.0034872814,0.0,0.0077179456000000006,0.0,0.0,0.27500296469999996,0.7249970353,30.258796239200002,2250.50952,8662.18966,52602002: Ward 2,2
1260,ZA5262003,1.2734924339,0.1346418679,0.8653581320999999,0.5572670522,0.3070007328,0.1267915411,0.0019867129,0.0030462445,0.0,0.0,0.0027351644,0.0,0.0,0.0,0.0011725521000000001,0.0,0.0,19.035289020973472,0.0012737678,0.00727118,0.0115898935,0.0014241013,0.9569484494,0.0014481487,0.0005944379,0.0052260474,0.012587838799999999,0.0002880761,0.0007425280999999999,0.0,0.0006055308999999999,0.0,0.0,-27.3604295608,0.6240986519,0.0158971106,0.9841028894,31.193053971799998,0.9983754687999999,0.0001437584,0.0006055308999999999,0.000579797,0.000295445,0.4450039927,0.3761495783,0.0,0.0268610621,0.1519853669,0.0414084121,0.653170543,0.0994772729,0.0841645751,0.0167588106,0.0019993258,0.10302106050000001,0.0,0.0,0.0734943185,0.9265056815,41.120700381199995,1534.94246,8063.667740000001,52602003: Ward 3,2
1261,ZA5262004,3.6446341978,0.16994595280000002,0.8300540472,0.9151680495000001,0.0395641024,0.0093411715,0.0014779963,0.0118628526,0.0010787691,0.0006422220999999999,0.0047439868,0.0010787691,0.0005256993,0.0,0.014516381299999999,0.0,0.0,18.124933881627456,0.0008685815,0.0118037475,0.011544751399999999,0.0005497332,0.9616394376999999,0.0017340109,0.000322426,0.0044203369,0.0037992984,0.0011860911999999999,0.0,0.00010605489999999999,0.0009077908000000001,0.0,0.0011177396,-27.302351776,0.8512356497,0.0206788182,0.9793211818,31.386170776,0.9963955068000001,0.0012922001,0.0004308579,0.0005267115,0.0013547237,0.4318860818,0.38021428490000003,0.00034042160000000003,0.0313888674,0.15617034429999999,0.0848140923,0.43286068060000005,0.1100820064,0.0405411388,0.0482843223,0.019460960700000002,0.26395679899999996,0.0,0.0,0.2306254101,0.7693745899,35.727469033,1945.8844100000001,10735.95315,52602004: Ward 4,2
1262,ZA5262005,3.4227068054000003,0.17154824800000001,0.828451752,0.8870742189,0.0858526856,0.005275118299999999,0.0,0.0,0.0010426988,0.0012187374,0.0088872659,0.0037207335999999997,0.0,0.0023748133,0.0045537281,0.0,0.0,20.745433155814805,0.0029128303000000005,0.0092666235,0.012429556699999999,0.0017997122,0.9565226181,0.0013615769,0.0011058216,0.0020773367,0.0028366571000000003,0.0082863119,0.0,0.000399964,0.0010009910000000001,0.0,0.0,-27.2667733546,0.7025351194,0.0215121822,0.9784878178,31.280992929099998,0.9948208583,0.0006840521,0.001295003,0.0023676758,0.0008324108000000001,0.4546746593,0.3887990855,0.0001393231,0.0176354292,0.1387515029,0.0824653978,0.7032424548,0.1361359552,0.0389332637,0.0144441991,0.0066672874,0.0181114421,0.0,0.0,0.10262248300000001,0.897377517,36.637445301599996,1726.09778,8320.374740000001,52602005: Ward 5,2
1263,ZA5262006,0.3486282713,0.1350519832,0.8649480168000001,0.6679705494,0.22524641329999998,0.0931222039,0.000733733,0.0,0.0,0.000733733,0.0049839263,0.0,0.0,0.0,0.007209441,0.0,0.0,18.06886934260878,0.0048703570000000005,0.0061396539,0.0150373025,0.0006089625,0.9608809739,0.0021317561,0.0009196711,0.0048516929,0.0031900220000000003,0.0004589497,0.0,0.0005948811,0.0003157774,0.0,0.0,-27.4039609564,0.1789372817,0.0044713711,0.9955286289,31.272257012199997,0.9967513392,0.0001578887,0.0004743012,0.0021531276,0.0004633433,0.4274918479,0.4097179521,0.0,0.0150063688,0.1477838312,0.041355345099999996,0.2850884816,0.197916211,0.2036875367,0.0159488439,0.0030495378999999996,0.2529540439,0.0,0.0,0.0472395908,0.9527604092,35.531162261999995,1394.1719,7715.87792,52602006: Ward 6,2
1264,ZA5262007,4.0492055125,0.18127059899999998,0.8187294009999999,0.7363147781,0.1629979288,0.0921033705,0.0016327864000000001,0.0,0.0,0.0008146899,0.0029111912,0.0015890620999999998,0.0,0.0,0.0016361929000000002,0.0,0.0,18.09230264026464,0.0035490277,0.010787471100000001,0.0090488342,0.0007920505,0.9571054887,0.0033340849,0.0005005493,0.0112012092,0.0022100154,0.0005005493,0.0,0.0001675209,0.0008031989,0.0,0.0,-27.3147896933,0.817426477,0.0224499575,0.9775500425,31.4436504373,0.9959506175,0.00047667470000000003,0.001126465,0.0013040838,0.0011421591,0.4391405235,0.36364977649999997,0.000821283,0.052897619400000005,0.1434907977,0.1299666992,0.2849731025,0.05277754230000001,0.0212553373,0.0177196824,0.012400810200000001,0.4809068261,0.0,0.0,0.2303419496,0.7696580504,36.9699676221,1321.00562,7301.478679999999,52602007: Ward 7,2
1265,ZA5262008,2.0485707400999997,0.1554296076,0.8445703924,0.7607282096,0.1903864834,0.0040781669,0.0,0.0010002069,0.0,0.025048465,0.0024804562,0.0,0.0050937088,0.0010002069,0.0101840961,0.0,0.0,15.891606661992697,0.0006014976,0.0046182169,0.0053173817,0.0005802108999999999,0.9818172188,0.0010600772999999999,0.0009075286,0.0036002129999999997,0.0005823477,0.0003023921,0.00014744200000000002,0.0,0.0004654735,0.0,0.0,-27.374334931900002,0.851121372,0.0118131491,0.9881868509,31.4053051912,0.9992328873999999,0.0001555733,0.0001555733,0.0003111466,0.0001448193,0.3429117299,0.44866915890000003,0.0001555733,0.053341221200000004,0.1549223166,0.19344341780000002,0.20715257329999998,0.0309682696,0.014578703,0.0141114024,0.0017227196,0.5380229143,0.0,0.0,0.1034504934,0.8965495066,38.1237113889,1249.43145,7862.20976,52602008: Ward 8,2
1266,ZA5262009,6.2365711189,0.1318267472,0.8681732528,0.8072677936,0.12772663720000002,0.0214453442,0.0014712674,0.0013137463,0.000441215,0.005865233199999999,0.0038440548,0.0,0.0004661278,0.0,0.030158580499999997,0.0,0.0,19.34791550385225,0.0015482319,0.008509727199999999,0.0095940265,0.0004939172,0.9644806498,0.0009649589999999999,0.00036614,0.0060334791,0.0054810145,0.0016116535999999998,0.00020414549999999999,0.0002037366,0.0005083192,0.0,0.0,-27.383803566199997,0.8510548522,0.0198661917,0.9801338083,31.5400396008,0.9958872693,0.0011771157,0.0016716997,0.0001875271,0.0010763882,0.3921054617,0.4287005658,0.0005000701000000001,0.0304666999,0.1482272026,0.0328912065,0.2343167138,0.2908388391,0.1096638393,0.0751610453,0.0326541939,0.224474162,0.0,0.0,0.12208144859999999,0.8779185514,32.1491311314,2318.48412,11983.12097,52602009: Ward 9,2
1267,ZA5262010,7.886129144,0.1761349439,0.8238650561,0.9006239166,0.0800032665,0.0041078684999999995,0.0006615244000000001,0.0,0.0,0.0007927854,0.0040830108,0.0060667018,0.0003675544,0.0003835687,0.002909803,0.0,0.0,25.00608344810484,0.0039006071000000004,0.0071969677,0.018347526399999998,0.0005795592,0.9407060982,0.0034788478999999996,0.0024284602,0.0093983288,0.0055908468,0.002963608,0.0,0.0005768993,0.003913141,0.0,0.0009191094999999999,-27.3530947842,0.9494800706000001,0.047998782000000004,0.9520012179999999,31.581603058400002,0.9968533219,0.0020641013,0.0005268023,0.0003318335,0.000223941,0.33304173940000004,0.4625172631,0.0002010819,0.0701390202,0.1341008955,0.2779981354,0.5460715897,0.0396939682,0.030244700299999996,0.020161941399999998,0.0313640688,0.054465596100000006,0.0,0.0,0.2076995797,0.7923004203,28.176344324899997,2720.68591,10880.0961,52602010: Ward 10,2
1268,ZA5262011,8.8117344328,0.1566241779,0.8433758221,0.7330588239,0.0580129069,0.1060066431,0.004389192,0.0271162413,0.0017056398000000002,0.01142488,0.0092369093,0.0268024355,0.005237320300000001,0.0126393051,0.0043697028,0.0,0.0,40.269416633947976,0.11197791230000001,0.022331183799999998,0.007290652,0.0011517655,0.8027073375,0.0016615301,0.0015431134,0.0040390425,0.0032587488,0.0309179215,0.0016851968,0.0048230533,0.0064288951,0.0,0.00018364740000000003,-27.375650682199996,0.7649294525,0.0648506365,0.9351493634999999,31.6175327387,0.8710749741,0.0010879737,0.0065640274,0.11570861,0.0055644147,0.2323595569,0.6166139267,0.0012418959,0.035755105499999995,0.1140295149,0.2213097642,0.25878291989999996,0.0663096303,0.037246274700000005,0.032386324,0.0045762509,0.379388836,0.0,0.0,0.1390282492,0.8609717508,19.678284671900002,4385.51563,10890.43745,52602011: Ward 11,2
1269,ZA5262012,3.0146763805,0.1791451273,0.8208548726999999,0.8492649859999999,0.1187524935,0.0095612637,0.0,0.0006597214999999999,0.0,0.0017231530999999999,0.0068923985999999994,0.0013194429000000002,0.0010986913,0.0045775101,0.0061503394,0.0,0.0,17.47578381188109,0.0026595272999999997,0.0089772359,0.017716219499999998,0.0022267076000000003,0.9340511052,0.0022609534,0.0004807303,0.0038546369,0.0029661975,0.0018592441,0.0,0.0022705302,0.0044613619,0.0,0.0162155503,-27.319898156,0.6900860306000001,0.0297533822,0.9702466178,31.312964690599998,0.9958450213,0.0007231207000000001,0.0017285339,0.0008243889999999999,0.0008789351,0.42466009920000003,0.38189222,0.0002455098,0.024408373900000002,0.1687937971,0.0563925807,0.17680127899999998,0.22197865600000002,0.1335014384,0.0825202938,0.0042562597999999995,0.3245494923,0.0,0.0,0.08384055480000001,0.9161594451999999,33.3090281915,1638.13074,9373.71827,52602012: Ward 12,2
1270,ZA5262013,5.5469314623,0.10130282939999999,0.8986971706,0.7502283145,0.1895255574,0.0107460208,0.0,0.0020790046,0.0,0.014893056200000001,0.0083773672,0.0,0.0,0.0,0.024150679300000002,0.0,0.0,16.779465846554174,0.0006898941000000001,0.0045712899,0.0180420973,0.0006873221,0.963781855,0.000660175,0.0002370768,0.0035566907,0.0048046956,0.0013669997,0.0002370768,0.0,0.001364827,0.0,0.0,-27.336570393200002,0.8568994529,0.0024300026,0.9975699974,31.524794278,0.9982002301999999,0.0002177777,0.0013613032,0.0002206889,0.0,0.4260573172,0.39503333350000003,0.00020992970000000002,0.0385245554,0.1401748642,0.1121781209,0.2397536397,0.13091800550000002,0.0036783640999999995,0.0057469725,0.0011816411,0.5065432562,0.0,0.0,0.0877581806,0.9122418193999999,31.975933264000002,865.7027699999999,5159.29874,52602013: Ward 13,2
1271,ZA5262014,0.0,0.1245087973,0.8754912026999999,0.7746993613,0.1768332991,0.015574213200000001,0.0057760558,0.000525096,0.001050192,0.0063862531,0.0087323567,0.0017989191,0.001050192,0.0034349791,0.0041390827,0.0,0.0,39.01136289411132,0.0418152798,0.0283695318,0.0115476537,0.00047311959999999997,0.8926631849,0.0016059521,0.00042662099999999997,0.008435178599999999,0.0023873735999999997,0.0069634458,0.0,0.0015251571,0.001283537,0.0,0.002503965,-27.4645539302,0.6857843636,0.0400773835,0.9599226165000001,31.8550080119,0.9427338233,0.0013576611999999999,0.0028454421,0.0514508671,0.0016122063,0.2497069744,0.5456321891,0.0009010369999999999,0.0860585497,0.1177012498,0.3652726403,0.1932190975,0.1454178433,0.0201105722,0.0195348134,0.0373683515,0.2190766816,0.0,0.0,0.08039888490000001,0.9196011151000001,21.6905795741,3427.5638299999996,8786.06533,52602014: Ward 14,2
1272,ZA5265001,0.2988586875,0.081385851,0.918614149,0.329294233,0.6434155445,0.017261532,0.0,0.0,0.0,0.0013304351,0.0,0.005607837900000001,0.0,0.0005988492,0.0024915684,0.0,0.0,16.117887664533296,0.0016505842000000001,0.0040022871,0.0087524757,0.003487493,0.9669243165000001,0.0026368393,0.00022096650000000002,0.0083312265,0.0023075035,0.0004507988,0.0006649434,0.00011541200000000001,0.00045515339999999994,0.0,0.0,-27.737960743200002,0.2678241338,0.0075343999,0.9924656001000001,31.9136470483,0.9955711815999999,0.0027640732,0.0014438457,0.00011494959999999999,0.0001059499,0.4400768304,0.36333760460000003,0.00021918509999999998,0.023937051600000002,0.1724293284,0.0504191122,0.5593428544,0.0875674297,0.020012989,0.0155430085,0.0024292101000000003,0.26468539609999997,0.0,0.0,0.0158079141,0.9841920859000001,38.8143135643,1708.1931100000002,10598.12021,52605001: Ward 1,2
1273,ZA5265002,0.16876839010000003,0.06958218299999999,0.930417817,0.2081235167,0.6732652928,0.1008173149,0.0007649053,0.0012848455000000001,0.0,0.009031316,0.0014263819,0.0,0.0025398460999999997,0.0,0.0027465809,0.0,0.0,15.532909748007947,0.003301154,0.005915906899999999,0.006606969399999999,0.0014532939000000001,0.9739022253,0.0007721010000000001,0.000440574,0.0046074921999999996,0.0025620995,0.0001068224,0.0,0.0003313615,0.0,0.0,0.0,-27.8731640781,0.2370792225,0.0113615506,0.9886384494,31.921411278,0.997462379,0.0015385251,0.0003295665,0.000562707,0.0001068224,0.4332636507,0.3832250664,0.0011816288,0.0271978373,0.1551318168,0.012664391100000002,0.0097142521,0.0360806438,0.0098108254,0.0328803677,0.0308761065,0.8679734134,0.0,0.0,0.0101037956,0.9898962043999999,32.4428490561,1633.78404,10518.20983,52605002: Ward 2,2
1274,ZA5265003,0.1336714635,0.0787647182,0.9212352818,0.299689224,0.5430013562,0.1159425305,0.0048066309,0.0025010696,0.0011540075,0.0086791413,0.0119076209,0.004368442,0.0012819021000000002,0.0,0.006668075,0.0,0.0,16.285008411473044,0.0019385903,0.0064422778,0.010255108,0.000325284,0.9716743176,0.0013847744,0.0007368354,0.0049040802,0.0015865557000000001,0.00011190479999999999,0.00020461790000000002,0.0,0.0004356538,0.0,0.0,-27.686861265100003,0.0330118899,0.010287921,0.989712079,31.8188595885,0.9976507226000001,0.0009623791999999999,0.0009663273,0.0002164931,0.0002040778,0.4621388118,0.334633716,0.00043067699999999997,0.040600111,0.1621966842,0.1070648857,0.1413603699,0.0056854624,0.0185046922,0.0337032001,0.0265452346,0.6671361552,0.0,0.0,0.011378996399999999,0.9886210036,36.775024239299995,1772.8654800000002,10886.487959999999,52605003: Ward 3,2
1275,ZA5265004,5.680237083200001,0.1470968615,0.8529031385,0.6731341464,0.11167929550000001,0.0158253095,0.0,0.0009672295,0.0,0.1901742378,0.0022895732,0.0026201993,0.00047033620000000003,0.0,0.0028396727000000004,0.0,0.0,17.746953773775658,0.0002779527,0.0028971042,0.0064134304000000005,0.00048001550000000004,0.98117803,0.0015135398,9.940000000000002e-05,0.0022865602,0.0017213862,0.0002986189,0.0007681703,0.0,0.0020657855,0.0,0.0,-27.954285769899997,0.9047768562999999,0.0245019738,0.9754980262,31.708599546,0.997792157,0.0001988127,0.0003758185,0.0008654674,0.0007677444,0.41808075479999995,0.3994907997,0.00038057730000000005,0.0398553113,0.142192557,0.0989098583,0.1434519505,0.2539195079,0.041373673799999997,0.0313891215,0.0047083043,0.4262475837,0.0,0.0,0.0701115881,0.9298884118999999,26.407230443699998,2174.9337600000003,12255.25117,52605004: Ward 4,2
1276,ZA5265005,1.6371459841999998,0.121600375,0.878399625,0.6647242889,0.2157271875,0.0479665608,0.0006355383,0.0006686276,0.0006686276,0.063055971,0.0046134941,0.0006355383,0.0,0.0,0.0013041659,0.0,0.0,17.035408820870206,0.003206345,0.0027226662,0.0075744309,0.0008709427,0.9772634745000001,0.0011245676,0.0002396078,0.004397296,0.0020950177,0.0001289366,0.0001289366,0.0,0.0002477785,0.0,0.0,-27.8094242166,0.7318934621,0.0201131974,0.9798868026,31.807464660100003,0.9974325351000001,0.0008521597,0.0011990402,0.0001289366,0.0003873285,0.4426839058,0.3780621521,0.0003868099,0.0262716866,0.1525954455,0.0205353136,0.0026083318,0.0070090624,0.0093382842,0.0006714234,0.0143984848,0.9454390998000001,0.0,0.0,0.0643105587,0.9356894413,32.4340389615,1609.58048,9448.44058,52605005: Ward 5,2
1277,ZA5265006,4.130985008500001,0.1665534451,0.8334465549,0.8473117291,0.10559717460000001,0.0241333327,0.0023757208,0.004197308,0.0,0.0087387421,0.0009323397,0.000806271,0.0009323397,0.0007631788,0.0042118634999999995,0.0,0.0,17.708149678580597,0.0058059317,0.01171089,0.0116595998,0.002878772,0.9490847179999999,0.002943802,0.0013986272,0.007654334499999999,0.0014104870000000002,0.0009030746000000001,0.0004684854,0.0001609465,0.0039203313,0.0,0.0,-27.961390156100002,0.9431400512,0.046398031900000004,0.9536019681,31.7736386835,0.995004175,0.0007942096,0.0020502131,0.0016763614999999999,0.00047504080000000003,0.4414958408,0.3620154207,0.0007798556,0.0419378809,0.1537710021,0.12230195279999999,0.21324802710000001,0.0665921401,0.0501592249,0.0181400273,0.0024984322,0.5270601954999999,0.0,0.0,0.11752339199999999,0.8824766079999999,30.691168036599997,1340.38056,7569.286370000001,52605006: Ward 6,2
1278,ZA5265007,2.1242832118,0.086454553,0.9135454470000001,0.3520806755,0.5458409559,0.07935843,0.0024891626000000003,0.0,0.0016718022,0.005427495300000001,0.0043294628,0.0,0.0071302134999999996,0.0,0.0016718022,0.0,0.0,16.981946922367307,0.0018659432,0.004601175,0.008337871,0.0005847534,0.9754211706,0.0013795454000000002,0.0003345593,0.0040050865,0.0015220704,0.0006126415,0.0005962694999999999,0.0001130066,0.0001230211,0.0,0.0005028865,-27.961938418499997,0.4907154285,0.020513136100000003,0.9794868639000001,31.894250889699997,0.9961067725,0.0010420351,0.0020339002,0.0005797537,0.0002375384,0.5085922098,0.27771167329999996,0.0002455494,0.0498242046,0.16362636279999998,0.0283411978,0.0085774544,0.0733136397,0.007790470999999999,0.0168464478,0.0459298245,0.8192009648,0.0,0.0,0.0370698858,0.9629301142,33.082373182,1688.44734,9942.60168,52605007: Ward 7,2
1279,ZA5265008,3.3720181976,0.1109152808,0.8890847192,0.6988343618999999,0.18069565829999998,0.1034439973,0.0,0.0006362351,0.0,0.0019571928,0.006435117299999999,0.0014459333999999999,0.001145096,0.0014798192000000001,0.0039265886,0.0,0.0,18.99363455497922,0.0017103136,0.0040584839,0.0112154485,0.00029502900000000004,0.9762955202,0.0018123567999999998,0.0001472184,0.0029319684,0.0013858505999999999,0.0,0.0,0.0,0.0001478105,0.0,0.0,-27.9822178183,0.8363668313,0.026531118700000002,0.9734688813,31.834614439099997,0.9979721587,0.0,0.0013190166,0.0004137958,0.00029502900000000004,0.44553487659999996,0.3878463388,0.0,0.026840415099999997,0.1397783695,0.0177977229,0.0205412451,0.1911721856,0.0745976635,0.08775041199999999,0.0269541642,0.5811866066,0.0,0.0,0.0510290718,0.9489709282,33.5222769231,1571.74601,8275.119779999999,52605008: Ward 8,2
1280,ZA5265009,5.7528261488,0.20013245899999998,0.7998675409999999,0.644182409,0.0523036251,0.1146139318,0.0069111825,0.0043372434,0.0013888122,0.1539782916,0.0024014067000000003,0.006287679399999999,0.0117754286,0.0,0.0018199897,0.0,0.0,22.349062978365243,0.0010687582,0.0151093761,0.0059198908,0.0014171256,0.955175905,0.0007200936,0.0007979241999999999,0.0016758931,0.0033166977,0.0011647305999999999,0.0008098291999999999,0.0007345236,0.0120892521,0.0,0.0,-27.9545817323,0.8037200519,0.039718489100000004,0.9602815109,31.6494239313,0.9909255732,0.0034220584999999997,0.0031146711,0.0013494904999999998,0.0011882067999999999,0.41122190119999996,0.4274540364,0.00033184370000000004,0.027776249,0.13321596970000002,0.2462680643,0.5750083021,0.0642030136,0.024196537400000002,0.012539073400000001,0.0129024377,0.06488257139999999,0.0,0.0,0.12162033929999999,0.8783796607,26.877959726799997,2932.3187399999997,13120.544440000001,52605009: Ward 9,2
1281,ZA5265010,2.8047671741,0.0784518902,0.9215481098,0.39469095810000004,0.4978578024,0.048345525,0.007029066,0.0021485562,0.0021515507999999997,0.0148147248,0.0114124033,0.0093377276,0.0106638694,0.0008316311,0.0007161854,0.0,0.0,16.834477928304285,0.0056902209,0.0215505794,0.010081373000000001,0.000762752,0.9536966251000001,0.0013130129999999998,0.000392217,0.0034055598999999997,0.0027132109999999997,0.00012986549999999999,0.0001370275,0.0001275555,0.0,0.0,0.0,-28.0524226269,0.8832267048000001,0.0265107913,0.9734892087,31.762880654099998,0.9963351044,0.0013186457999999999,0.0019691431,0.0,0.00037710660000000003,0.4114111533,0.3591154931,0.0010532405,0.0734804558,0.1549396573,0.0505044625,0.075885186,0.1418345932,0.0536830263,0.0514228908,0.029342725099999998,0.5973271161,0.0,0.0,0.0432222717,0.9567777283,38.3959676622,1502.69751,8926.30895,52605010: Ward 10,2
1282,ZA5265011,1.2996278194,0.0733513408,0.9266486592000001,0.3601097289,0.483258773,0.079406668,0.0025601728,0.002033295,0.0006311341,0.0675943578,0.0,0.0,0.0013335410000000002,0.0,0.0030723295,0.0,0.0,16.174381746011367,0.0018667406,0.0112486399,0.016417138300000002,0.0019740257999999998,0.9465034983,0.001860774,0.0004571084,0.0038186525,0.015621610900000001,0.0,0.00012157139999999999,0.00011024,0.0,0.0,0.0,-28.1453620694,0.8578218948999999,0.0181302402,0.9818697598,31.7543717046,0.9962228699,0.0013016235,0.0004773272,0.00094095,0.0010572294,0.4335443967,0.37267121630000005,0.0002351943,0.025789799900000004,0.16775939269999998,0.1067713261,0.0436520449,0.06775553,0.0819731524,0.0328370925,0.10345175640000001,0.5635590977,0.0,0.0,0.046218486100000004,0.9537815139,36.5486822196,1620.8125,10020.862159999999,52605011: Ward 11,2
1283,ZA5265012,1.8879236875999998,0.0805898043,0.9194101956999999,0.27363534629999997,0.6501284031,0.0474604515,0.0088099483,0.0006528158999999999,0.0,0.0156719186,0.0,0.0012733249,0.0017472823,0.0,0.000620509,0.0,0.0,16.22038897988982,0.0019726708,0.010653733899999998,0.0133099381,0.00011202790000000001,0.9621416870999999,0.0010257193,0.0004571143,0.0042285549,0.0056395818000000006,0.0001086924,0.0001105501,0.0002397294,0.0,0.0,0.0,-28.1146311842,0.5416810524,0.0198006709,0.9801993291,31.661574793299998,0.9982451598000001,0.00036055839999999995,0.0001140567,0.0007058898,0.0005743353,0.49690529060000005,0.2981920863,0.0004692508,0.0409378912,0.163495481,0.0532382613,0.1155379076,0.0862363727,0.073425826,0.0183113825,0.051441736200000004,0.6018085137,0.0,0.0,0.016499528899999998,0.9835004710999999,35.3481443562,1648.56586,10163.54085,52605012: Ward 12,2
1284,ZA5265013,2.5622893100999997,0.1066540374,0.8933459626000001,0.3335307894,0.3442773645,0.0190390584,0.0339864982,0.0030636396999999998,0.0027252409,0.2541735082,0.0039782315,0.0010240559,0.0,0.0009693239,0.0032322894,0.0,0.0,16.12042221330926,0.0015554192999999998,0.0103720179,0.0104117888,0.0005174522,0.9655272831,0.0021189144,0.0003721837,0.0056750414,0.0016179031,0.0001860918,0.0,0.0001716307,0.0014742735999999999,0.0,0.0,-28.0360922105,0.613262809,0.0253173625,0.9746826375,31.6134014172,0.9983721817,0.00035483849999999996,0.0007353504,0.0005376294,0.0,0.3934044613,0.4243696589,0.0001860918,0.0229730748,0.1590667131,0.0166703717,0.2167302301,0.32725199260000004,0.0263128395,0.0057974088,0.0031775574,0.4040595999,0.0,0.0,0.0405149531,0.9594850469,27.3702605988,1055.3232,6546.49851,52605013: Ward 13,2
1285,ZA5265014,0.9092649654,0.0914307151,0.9085692849,0.4303620687,0.47156226149999997,0.0104051683,0.0,0.0,0.0005835273,0.0745501236,0.0027313239000000002,0.0005859673000000001,0.0,0.0005835273,0.0086360321,0.0,0.0,16.369060410981874,0.0009365997,0.0090696052,0.0091360349,0.0004140179,0.9726973963,0.0011056521,0.0004206247,0.002152375,0.0034342641,0.0005253056,0.00010812459999999998,0.0,0.0,0.0,0.0,-28.0483805831,0.504659969,0.0086521464,0.9913478536,31.5542368844,0.9959309149,9.97e-05,0.0017655016,0.0017850675,0.00041885669999999997,0.43238332009999997,0.37336088659999994,0.0006235696,0.0201859859,0.1734462378,0.0398119344,0.0153022141,0.089420384,0.1673335717,0.0288082359,0.043677092,0.6156465678999999,0.0,0.0,0.029071775,0.970928225,31.785994484099998,1844.31807,11267.09795,52605014: Ward 14,2
1286,ZA5265015,1.8839776522999998,0.104815935,0.895184065,0.32897260780000004,0.5001269347999999,0.058082217199999994,0.0008003941,0.0,0.0,0.0668705667,0.0038997996999999996,0.0024880484,0.0016841332999999999,0.0,0.037075298199999995,0.0,0.0,16.993776443271027,0.0012497571,0.0056053145,0.0066288373,0.0006124064,0.9746960568,0.0006118067,0.0009080461,0.0028059508,0.0011062633,0.0,0.0,0.00016198540000000002,0.00016198540000000002,0.0,0.005451590300000001,-27.9758197284,0.0853913621,0.0108101827,0.9891898173,31.517384813299998,0.9968519553,0.0007183494,0.0018476423000000001,0.0004490874,0.00013296559999999999,0.4932445196,0.3203860112,0.0017369285,0.032352538300000004,0.1522800024,0.0109754647,0.3155215824,0.0369097423,0.032503525899999997,0.06880808440000001,0.0057312972,0.5295503029999999,0.0,0.0,0.0216685791,0.9783314209,36.8062611182,1278.0579599999999,7520.741279999999,52605015: Ward 15,2
1287,ZA5265016,5.3215254771,0.1525391143,0.8474608856999999,0.7449347862000001,0.1563884827,0.060644618,0.0024666465,0.0006434052,0.0,0.0228676026,0.0057211297999999996,0.0017126397,0.0003291592,0.0003058504,0.0039856798,0.0,0.0,21.31465967740441,0.0021331292,0.0102727079,0.0072070761,0.0009910036999999999,0.8544702267000001,0.0015758566,0.0005312137999999999,0.0043824827,0.004352504,0.0011041133,0.0006486423,0.0012895966,0.0058884233,0.0,0.1051530239,-27.8620423765,0.8437635157,0.0407835,0.9592165000000001,31.6442698542,0.9870265979999999,0.0038716489,0.0025818731,0.0041078495,0.0024120304,0.3397055814,0.3953962598,0.000467856,0.0399348016,0.2244955012,0.2548616184,0.35804115799999997,0.0734101667,0.016379011699999998,0.006153602199999999,0.0053178049,0.2858366381,0.0,0.0,0.0902976332,0.9097023668,27.9978933884,3269.57274,15339.54935,52605016: Ward 16,2
